source,seed,attack,expected,ber,ecc_pressure,rms,peak,zcr,centroid,hf_ratio,lf_ratio,flatness,edge_ratio,column_shift_pressure
data\sample_audio\real_pipeline.wav,101,crop,CROPPING,0.14,0.14,0.05608665570616722,1.0,0.06871154124113156,324.3251487542815,0.0019759418844186956,0.9765568621076788,0.2193109350756827,0.00040780183181962453,0.5019616353540876
data\sample_audio\real_pipeline.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.05601133033633232,1.0012835264205933,0.05501247110767402,305.4357867988684,0.0006166564327981688,0.9787499569390252,0.004851772388903058,0.0004943148971444419,0.49785074916331146
data\sample_audio\real_pipeline.wav,101,resample,RESAMPLING,0.12,0.12,0.056084588170051575,1.0006067752838135,0.07384081702741667,323.33706560814255,0.0019141214374597522,0.9766202478836558,0.0063008322544156215,0.0004937746377356244,0.5004124750286392
data\sample_audio\real_pipeline.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.058299582451581955,1.0394554138183594,0.06925139998838747,324.2756974173879,0.001975653506930801,0.9765600391751894,0.21927893204211357,0.0004943444577808725,0.5010866275645167
data\sample_audio\real_pipeline.wav,101,compression,COMPRESSION,0.11,0.11,0.05691622942686081,0.875,0.06925139998838747,506.952905410192,0.01147689843369841,0.9606787600858747,0.6743644102924394,0.0,0.5064273075969403
data\sample_audio\real_pipeline.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.06149544194340706,0.9072778820991516,0.06925263536309516,294.2285783857803,0.0017398798679271652,0.9831786453469267,0.21345741039367855,0.0014309254642436238,0.5011740148988578
data\sample_audio\reconstructed.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608667433261871,1.0,0.06886843382900684,324.2815458356652,0.0019756424274818612,0.9765594113757559,0.21929293483322612,0.0004943440537814488,0.5010860211151504
data\sample_audio\reconstructed.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.05608964338898659,1.0009797811508179,0.11300960750910162,325.23887746226717,0.0020315810266173058,0.9764818432583017,0.3432519921255237,0.000695204258202063,0.49682984953505904
data\sample_audio\reconstructed.wav,101,crop,CROPPING,0.14,0.14,0.05608667433261871,1.0,0.06832857508175093,324.3309975871127,0.0019759307978346307,0.9765562343248866,0.21932501791915082,0.0004078015675662277,0.5019617037195694
data\sample_audio\reconstructed.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.056011348962783813,1.0012816190719604,0.055602980217944804,305.4414641931414,0.0006166537116425508,0.9787493629917119,0.004851732860587775,0.0004943146116547162,0.49785029719779633
data\sample_audio\reconstructed.wav,101,resample,RESAMPLING,0.12,0.12,0.05608460307121277,1.0005890130996704,0.07479452630174521,323.34291906692613,0.0019141108127244519,0.9766196195999138,0.0063009652681888725,0.0004937743549504696,0.5004118311536887
data\sample_audio\reconstructed.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.05829960107803345,1.0394554138183594,0.06886843382900684,324.2815458356652,0.0019756424274818612,0.976559411375756,0.21929293483237583,0.0004943441283628447,0.5010860211152584
data\sample_audio\reconstructed.wav,101,compression,COMPRESSION,0.11,0.11,0.05691614747047424,0.875,0.06886843382900684,506.90494852186987,0.011473773237522397,0.9606834647310873,0.6742609045792233,0.0,0.5064054531364836
data\sample_audio\reconstructed.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.06149546056985855,0.9072778820991516,0.06886966920371453,294.23173398999387,0.0017398737090617306,0.9831782978272209,0.21346621321610232,0.0014309245215336172,0.5011736275679171
data\sample_audio\speech.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608630180358887,1.0,0.06884313538981134,324.2905246929313,0.001975776284987344,0.9765583435255921,0.21877010376567302,0.0004895396703934521,0.501093006407424
data\sample_audio\speech.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.05608926713466644,1.0009797811508179,0.11297246348703593,325.24787249379625,0.002031715241174147,0.976480773709383,0.34324170816589733,0.0006906017573383508,0.49682811207136524
data\sample_audio\speech.wav,101,crop,CROPPING,0.14,0.14,0.05608630180358887,1.0,0.06744104745233828,324.29053922314444,0.001975771565550891,0.9765583890788108,0.21874766953052024,0.0003434048102346305,0.5011055611893165
data\sample_audio\speech.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.05605911463499069,1.0007840394973755,0.06122244773670889,316.1053157934974,0.001290000439917779,0.9773480965232093,0.01230451579347599,0.0004889930374044959,0.4990882255378561
data\sample_audio\speech.wav,101,resample,RESAMPLING,0.12,0.12,0.05608625337481499,1.0003193616867065,0.08208452799049298,324.2616787540591,0.0019742692825520524,0.9765598181122362,0.07073035067823534,0.0004893398254791238,0.501067415025906
data\sample_audio\speech.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.054633837193250656,0.9741030335426331,0.06884313538981134,324.2905246929313,0.001975776284987344,0.9765583435255921,0.21877010376627545,0.0004895396483338515,0.5010930064073488
data\sample_audio\speech.wav,101,compression,COMPRESSION,0.11,0.11,0.055730484426021576,0.6875,0.06884313538981134,409.85580325463843,0.0062829898133255025,0.9691826699875449,0.6142002899157589,0.0,0.4940651087246809
data\sample_audio\speech.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.058700352907180786,0.8765244483947754,0.06884437070958002,293.10333072521496,0.0017317061231511563,0.9840813731420827,0.2114391930054578,0.001668015137151494,0.5011831158777605
data\sample_audio\temp.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.056087739765644073,1.0,0.06868312762285493,324.36594745541476,0.0019756421966795577,0.9765469375787487,0.2192223162249179,0.0004943253328260425,0.5011412751210738
data\sample_audio\temp.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.05609070509672165,1.0009797811508179,0.11239933240350797,325.3233287351195,0.0020315802744818056,0.9764693880543258,0.34321645627955294,0.0006951778332251397,0.49687772252685275
data\sample_audio\temp.wav,101,crop,CROPPING,0.14,0.14,0.056087739765644073,1.0,0.068143268875599,324.41540935586414,0.0019759305482651094,0.9765437601633059,0.21925293578834795,0.0004077860946588962,0.501988781032655
data\sample_audio\temp.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.05601239949464798,1.0009790658950806,0.057023661131776184,305.523610790184,0.000616650631666848,0.978737242341646,0.004850695754961569,0.0004942960912133856,0.49791376130601794
data\sample_audio\temp.wav,101,resample,RESAMPLING,0.12,0.12,0.05608566850423813,1.0005290508270264,0.0733763161373292,323.42730545495886,0.0019141090251906837,0.976607146557071,0.006299945466978897,0.0004937556165398678,0.5004688759730063
data\sample_audio\temp.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.05830070748925209,1.0394554138183594,0.06868312762285493,324.3659474554148,0.0019756421966795577,0.9765469375787487,0.21922231622406668,0.000494325352260949,0.5011412751211815
data\sample_audio\temp.wav,101,compression,COMPRESSION,0.11,0.11,0.05692102015018463,0.875,0.06868312762285493,507.1583175729883,0.01148333441312594,0.9606632128670549,0.6745718282511071,0.0,0.5063127585677604
data\sample_audio\temp.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.061496347188949585,0.9072778820991516,0.0686843629975626,294.29972315695727,0.0017398871872694645,0.9831682331214657,0.21342105684684354,0.0014308834720025644,0.5012148667269496
data\sample_audio\watermarked.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608667433261871,1.0,0.0689672638056212,324.28154598792327,0.00197564243392287,0.9765594113716752,0.21929352731112453,0.0004943440537814488,0.5010859847445132
data\sample_audio\watermarked.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.05608964338898659,1.0009797811508179,0.1130170197573477,325.23887974959393,0.0020315812504075764,0.9764818430826278,0.34325217669090224,0.000695204258202063,0.4968299780885307
data\sample_audio\watermarked.wav,101,crop,CROPPING,0.14,0.14,0.05608667433261871,1.0,0.06842740505836528,324.33099773936,0.00197593080427665,0.9765562343208074,0.21932549711995664,0.0004078015675662277,0.5019616776682978
data\sample_audio\watermarked.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.056011348962783813,1.0012816190719604,0.05531884403517853,305.44146424896513,0.0006166537114477587,0.9787493629942979,0.0048517350295151675,0.0004943146116547162,0.49785030637852595
data\sample_audio\watermarked.wav,101,resample,RESAMPLING,0.12,0.12,0.05608460307121277,1.0005890130996704,0.07428555192218128,323.3429191456473,0.0019141108147206045,0.9766196196001825,0.006301070856016724,0.0004937743577701964,0.5004118350204149
data\sample_audio\watermarked.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.05829960107803345,1.0394554138183594,0.0689672638056212,324.28154598792327,0.00197564243392287,0.9765594113716749,0.21929352731027424,0.0004943441283628447,0.501085984744621
data\sample_audio\watermarked.wav,101,compression,COMPRESSION,0.11,0.11,0.05691614747047424,0.875,0.0689672638056212,506.90494852186987,0.011473773237522397,0.9606834647310873,0.6742609045792233,0.0,0.5064054531364836
data\sample_audio\watermarked.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.06149546056985855,0.9072778820991516,0.06896849918032888,294.23173402472213,0.0017398737104688813,0.9831782978259417,0.21346644690121747,0.0014309245215336172,0.5011736097794288
input_audio\protected.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05613655969500542,1.006135106086731,0.09257033297054496,329.4498275403848,0.001972779458605283,0.9757621031509145,0.21735119943926043,0.000493465947264051,0.4973521041949244
input_audio\protected.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.0561395101249218,1.0062538385391235,0.1152481064794168,330.40341608930004,0.0020286349884389905,0.9756849305427069,0.3407508620174562,0.0006939696386672656,0.49384600489768155
input_audio\protected.wav,101,crop,CROPPING,0.14,0.14,0.05613655969500542,1.006135106086731,0.09182540202181425,329.499961037876,0.0019730669550945532,0.9757588215301436,0.21738285982358863,0.000407077187855865,0.49814552434159753
input_audio\protected.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.056060247123241425,1.005165696144104,0.07319224530588496,310.4494861052534,0.0006157768686959813,0.9779775931550503,0.004791691839187843,0.0004934526541355718,0.4940988536737702
input_audio\protected.wav,101,resample,RESAMPLING,0.12,0.12,0.05613448843359947,1.0047968626022339,0.08939171384768571,328.51287318399045,0.0019113363527262527,0.9758221755113947,0.006242063933378053,0.0004928970880071464,0.4966631163622696
input_audio\protected.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.05835145339369774,1.045832633972168,0.09257033297054496,329.4498275403848,0.001972779458605283,0.9757621031509144,0.21735119943841552,0.0004934659479886618,0.49735210419502474
input_audio\protected.wav,101,compression,COMPRESSION,0.11,0.11,0.05698169022798538,0.875,0.09257033297054496,518.5260064551536,0.01194619954394487,0.9592718837274307,0.6837656232685154,0.0,0.5054608371669398
input_audio\protected.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.06153562664985657,0.9072778820991516,0.09257156834525264,297.99445243924595,0.0017380511383942882,0.982596491817219,0.21246175604560252,0.0014290571404668815,0.4979841372752857
input_audio\speech.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05610116571187973,1.0,0.07862542327025922,325.78011888551896,0.0019748556414866322,0.9763333059091387,0.21867640529450333,0.0004940888093240553,0.5003106508034596
input_audio\speech.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.05610411986708641,1.0009797811508179,0.11211519622074169,326.7362037936657,0.002030769394837331,0.9762559084157465,0.3425308852577315,0.0006948454405322239,0.49632189418886735
input_audio\speech.wav,101,crop,CROPPING,0.14,0.14,0.05610116571187973,1.0,0.07808556452300329,325.82976890065777,0.0019751437703731775,0.9763301013483876,0.21870726754458206,0.0004075910077967844,0.5010477612820434
input_audio\speech.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.05602555721998215,1.0016945600509644,0.06724515146311603,306.8941972939328,0.0006164125922113622,0.9785305527688558,0.00483159181470544,0.0004940639719117973,0.49710763870463087
input_audio\speech.wav,101,resample,RESAMPLING,0.12,0.12,0.05609909072518349,1.0011204481124878,0.08352862548503899,324.8419522226581,0.0019133479946673022,0.9763934766986664,0.006282700552056227,0.000493519384488054,0.49964165762698826
input_audio\speech.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.05831465870141983,1.0394554138183594,0.07862542327025922,325.7801188855189,0.0019748556414866322,0.9763333059091388,0.21867640529365373,0.0004940888626163885,0.5003106508035644
input_audio\speech.wav,101,compression,COMPRESSION,0.11,0.11,0.05694106966257095,0.875,0.07862542327025922,510.3570099663224,0.011611268500599332,0.9602356717492622,0.6776004702827159,0.0,0.5062372339317297
input_audio\speech.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.061507198959589005,0.9072778820991516,0.0786266586449669,295.32277282762044,0.0017393789386717427,0.9830137170760829,0.21320354536640995,0.0014303785583854758,0.5004833364102972
input_audio\tampered.wav,101,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05501210689544678,0.9861162900924683,0.09231584578076299,329.2871909039747,0.0019728822929420036,0.9757802590966743,0.21736978540442572,0.0004934967838089938,0.49747059906482277
input_audio\tampered.wav,101,noise,GAUSSIAN NOISE,0.08,0.08,0.05501509830355644,0.9862349629402161,0.115717548868335,330.27824986345433,0.0020310590077630528,0.9757005300390368,0.34274627708663247,0.0007023539635132209,0.4938688637357612
input_audio\tampered.wav,101,crop,CROPPING,0.14,0.14,0.055012110620737076,0.9861162900924683,0.09157091483203228,329.3373035110691,0.0019731698446014867,0.9757769872614745,0.21740282116756307,0.00040710256709102876,0.49821138962782474
input_audio\tampered.wav,101,lowpass,LOWPASS FILTER,0.16,0.16,0.05493736267089844,0.9861832857131958,0.07289081387721116,310.2942947530749,0.0006158081625331614,0.9779945703396687,0.004792084413400771,0.0004934828937410657,0.49422505532828936
input_audio\tampered.wav,101,resample,RESAMPLING,0.12,0.12,0.055010076612234116,0.9856151342391968,0.08920146614270308,328.35017764880365,0.001911435987587489,0.9758403357092632,0.006242316409797076,0.0004929280308431475,0.49678322054022356
input_audio\tampered.wav,101,gain,AMPLITUDE SCALING,0.04,0.04,0.057182636111974716,1.0250239372253418,0.09231584578076299,329.2871909039747,0.0019728822929420036,0.9757802590966741,0.2173697854035636,0.0004934967814350964,0.4974705990649252
input_audio\tampered.wav,101,compression,COMPRESSION,0.11,0.11,0.05591811612248421,0.875,0.09231584578076299,521.3435040635927,0.012122870448520786,0.9590448393722099,0.6852514557285027,0.0,0.506094771851453
input_audio\tampered.wav,101,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.060303375124931335,0.8891323804855347,0.09231708115547067,297.8664239526501,0.0017381243718368768,0.9826141383534238,0.21247396556736492,0.0014291302672332462,0.49799336084518275
data\eval_audio\speech1.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.052032727748155594,0.263885498046875,0.0142897177699116,237.0983782229855,8.847214520539289e-06,0.9996446727110221,0.05403075679465797,0.00423802656486315,0.3097297924555222
data\eval_audio\speech1.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.05203421786427498,0.26328232884407043,0.04197400533823806,238.48445336909197,9.206553855429924e-05,0.9995364540437673,0.16910151598603687,0.00444172638289927,0.31763406931287025
data\eval_audio\speech1.wav,1234,crop,CROPPING,0.14,0.14,0.05203251168131828,0.263885498046875,0.014110144012711646,237.09575153592428,8.838728533604638e-06,0.9996447450557813,0.053926416342199475,0.005681371757585695,0.3099025839265266
data\eval_audio\speech1.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.05203268304467201,0.2638266980648041,0.016158917333492954,237.07079906825948,7.142008717713161e-06,0.9996463836634614,0.007561855906740457,0.004237905199803411,0.30896104229132026
data\eval_audio\speech1.wav,1234,resample,RESAMPLING,0.12,0.12,0.05203269422054291,0.2638489603996277,0.01611810511594751,237.07557282598333,7.537226824301193e-06,0.9996459822458121,0.002464666245587525,0.004237919366371584,0.30896920155758795
data\eval_audio\speech1.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.049272406846284866,0.24988645315170288,0.0142897177699116,237.09837822298547,8.84721452053929e-06,0.999644672711022,0.05403075679549949,0.0042380264863529785,0.3097297924554061
data\eval_audio\speech1.wav,1234,compression,COMPRESSION,0.11,0.11,0.052605561912059784,0.25,0.0142897177699116,331.1669494025695,0.004095076890336169,0.990140223408402,0.505203902044205,0.0,0.3724009669539272
data\eval_audio\speech1.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.0454692617058754,0.26344847679138184,0.0142897177699116,227.3076096582716,8.251391943213156e-06,0.9996111403873086,0.05529849918936961,0.0006475653541706055,0.3167672410637832
data\eval_audio\speech2.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.015905234962701797,0.1942291259765625,0.016113305684239257,501.0047292139759,1.6439759177246356e-05,0.997302542400146,0.02028240694463858,10.281626572088364,0.25156413538177275
data\eval_audio\speech2.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.015916621312499046,0.19482357800006866,0.330865639050428,515.3951640332463,0.00090687510336072,0.9961483413104921,0.4093154449148435,10.26485450756561,0.30490994796030174
data\eval_audio\speech2.wav,1234,crop,CROPPING,0.14,0.14,0.015427778474986553,0.1942291259765625,0.015897976359266364,497.9978478025374,2.5519447430617232e-05,0.9973972128718719,0.025437622010607397,11.535308392243751,0.24784861139005737
data\eval_audio\speech2.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.015905195847153664,0.19419604539871216,0.04038183045090264,500.96659608856277,1.3406739228829224e-05,0.99730742532176,0.0010734288353656295,10.28167085601676,0.25118787672550563
data\eval_audio\speech2.wav,1234,resample,RESAMPLING,0.12,0.12,0.015905234962701797,0.19423648715019226,0.1861127749429453,501.00368680457467,1.6376605371123707e-05,0.9973026053995405,0.0010126893312116536,10.281627619913127,0.2513620925806613
data\eval_audio\speech2.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.01567676290869713,0.19143910706043243,0.016113305684239257,501.00472921397596,1.643975917724636e-05,0.9973025424001458,0.020282406946060986,10.281626429868481,0.25156413538167754
data\eval_audio\speech2.wav,1234,compression,COMPRESSION,0.11,0.11,0.016581788659095764,0.2083333283662796,0.016113305684239257,888.8521353194006,0.018800615236169407,0.9573966322407584,0.5965483828060274,10.008409950979656,0.3868882990916367
data\eval_audio\speech2.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.010125035420060158,0.11453588306903839,0.016113305684239257,506.049093258392,1.606132628971415e-05,0.9976043937770132,0.021322897702992425,5.278790273210524,0.25316479596668445
data\eval_audio\speech3.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.019235923886299133,0.125091552734375,0.014950741607937147,405.56199707093697,1.248968151896711e-07,0.9998256378323473,0.009849967627229526,3.107878011340563,0.17868522837884634
data\eval_audio\speech3.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.019245343282818794,0.12621234357357025,0.24059765763964294,415.474825970105,0.000608053806900452,0.9990314832907684,0.2836562725289396,3.106021347262032,0.22961636256418905
data\eval_audio\speech3.wav,1234,crop,CROPPING,0.14,0.14,0.01904308795928955,0.125091552734375,0.01474612803694205,402.7965455593322,1.3549837634856017e-07,0.9998336349459621,0.009969419426238356,3.0548655098944892,0.17734607815398482
data\eval_audio\speech3.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.019235923886299133,0.1250848025083542,0.04890031831361215,405.56079835114065,5.121307247420132e-08,0.9998257339860482,0.0005896883177918755,3.107877687786988,0.17837753771187584
data\eval_audio\speech3.wav,1234,resample,RESAMPLING,0.12,0.12,0.019235923886299133,0.1250872164964676,0.1339544595295283,405.5614664057699,9.557852280254922e-08,0.9998256671460578,0.0010098514961588668,3.1078783349351826,0.1785223442057789
data\eval_audio\speech3.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.01909671537578106,0.12418626993894577,0.014950741607937147,405.56199707093697,1.248968151896713e-07,0.9998256378323471,0.00984996762758016,3.107877794250786,0.17868522837882472
data\eval_audio\speech3.wav,1234,compression,COMPRESSION,0.11,0.11,0.01967911422252655,0.125,0.014950741607937147,626.6204131831258,0.010408248012031924,0.9763847709985553,0.551730579808931,3.048974028585196,0.3293575585936396
data\eval_audio\speech3.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.013900713995099068,0.10307546705007553,0.014950741607937147,390.2338164985262,1.3892778705628958e-07,0.9998445165768425,0.010786836242643368,0.766604183202012,0.18309498072153385
data\eval_audio\speech4.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.006305443588644266,0.115386962890625,0.08045050038922497,2317.343666687517,0.14284224670572612,0.8435221713936429,0.1660188806765485,4.905118127791452,0.5567081067149807
data\eval_audio\speech4.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.006332571618258953,0.11600633710622787,0.3101752813125987,2392.339566318537,0.14721343261607547,0.8375796446573432,0.6267357035399372,4.875718688167646,0.5063875158446929
data\eval_audio\speech4.wav,1234,crop,CROPPING,0.14,0.14,0.006063622888177633,0.115386962890625,0.07750079545977576,2095.422589346532,0.12199150516945945,0.8648527701803206,0.16236653907664672,1.3756237312787891,0.5662666670887427
data\eval_audio\speech4.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.0058174883015453815,0.10088837891817093,0.07163340410757418,862.6586472946474,0.00021388471636144715,0.9908000791853709,0.0017130640591584427,3.3785765870034457,0.5762155900532272
data\eval_audio\speech4.wav,1234,resample,RESAMPLING,0.12,0.12,0.0062634507194161415,0.10986756533384323,0.14862390461686856,2127.1755074876132,0.13135097994145076,0.854830650900667,0.018846338010408095,4.777829543637787,0.5582020953516076
data\eval_audio\speech4.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.006226816680282354,0.11394812166690826,0.08045050038922497,2317.3436666875164,0.14284224670572615,0.8435221713936429,0.16601888067790588,4.905118424159149,0.5567081067146256
data\eval_audio\speech4.wav,1234,compression,COMPRESSION,0.11,0.11,0.006307403091341257,0.125,0.08045050038922497,2832.377132483423,0.14061624605313283,0.8049564370659823,0.7615261284406604,4.813460531761389,0.7617101913017548
data\eval_audio\speech4.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.003721603425219655,0.08201724290847778,0.08045050038922497,2067.9295341113443,0.11946675793949844,0.8684764388475459,0.16657646315231459,1.0246030034821203,0.5654085885405973
data\eval_audio\speech5.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.02923247590661049,0.1705474853515625,0.021675861475419913,460.3467702240773,1.4068187386522682e-07,0.9998686376004093,0.008061114363843812,0.554890894413362,0.2636850735352622
data\eval_audio\speech5.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.02923932857811451,0.17101997137069702,0.12919277131711465,464.6109264635632,0.00026375626500564723,0.9995234721364862,0.18222654055467793,0.5548345044105553,0.28373760862606406
data\eval_audio\speech5.wav,1234,crop,CROPPING,0.14,0.14,0.029180709272623062,0.1705474853515625,0.021526566586398708,459.86001996599305,4.050666956053642e-07,0.9998715553862335,0.008594060853414933,0.5875292150100637,0.2649859805368732
data\eval_audio\speech5.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.029232457280158997,0.17055602371692657,0.036573734989277115,460.34178719792686,1.7682471398238245e-08,0.9998693014784108,0.0001604235444303567,0.5548884760875773,0.26346283262292425
data\eval_audio\speech5.wav,1234,resample,RESAMPLING,0.12,0.12,0.029232477769255638,0.17054888606071472,0.04908464668925411,460.3463526070605,1.1641297760044835e-07,0.9998686618685856,0.00022492033210367562,0.5548908573364109,0.26357994566826287
data\eval_audio\speech5.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.029010770842432976,0.16925401985645294,0.021675861475419913,460.34677022407726,1.4068187386522717e-07,0.9998686376004091,0.008061114364057143,0.5548909639635078,0.26368507353524384
data\eval_audio\speech5.wav,1234,compression,COMPRESSION,0.11,0.11,0.030214229598641396,0.15625,0.021675861475419913,762.5839895571988,0.01414432145328894,0.9672392022480454,0.5927661687166693,0.60582115394421,0.3768067266564452
data\eval_audio\speech5.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.02498207986354828,0.16568677127361298,0.021677617885878988,434.2089272251595,1.2369382396530354e-07,0.999919252847903,0.008057102377109602,0.07977552335002702,0.25377242900076197
data\sample_audio\channel_test.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608765035867691,1.0002334117889404,0.0794382998279123,324.30295579583145,0.0019757700252394537,0.976556055328223,0.21876040786732623,0.000494376062312631,0.5010948794493644
data\sample_audio\channel_test.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.05609220266342163,1.0015196800231934,0.11398061202933768,325.27943274803255,0.0020347728638615416,0.9764796338848303,0.34566709694784636,0.000701792274028272,0.4967326397219039
data\sample_audio\channel_test.wav,1234,crop,CROPPING,0.14,0.14,0.05608765035867691,1.0002334117889404,0.078506827298322,324.30646886225094,0.001975780706141822,0.97655590826181,0.21875451689082837,0.0004064944647612555,0.5015241391978598
data\sample_audio\channel_test.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.056082770228385925,1.0007323026657104,0.06883384333719182,322.41530997041764,0.0018346275840889637,0.9766977330568651,0.025604385702489404,0.0004937817410619595,0.5003512307943987
data\sample_audio\channel_test.wav,1234,resample,RESAMPLING,0.12,0.12,0.05608741566538811,1.0006039142608643,0.07796449780165071,324.1788246201545,0.0019688138263474235,0.9765628618924633,0.03160573551672962,0.0004940678640943766,0.500978036875722
data\sample_audio\channel_test.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.05556749179959297,0.9909572005271912,0.0794382998279123,324.3029557958314,0.001975770025239453,0.9765560553282228,0.21876040786753853,0.0004943760199189016,0.5010948794493376
data\sample_audio\channel_test.wav,1234,compression,COMPRESSION,0.11,0.11,0.05650065839290619,0.875,0.0794382998279123,438.9300604981337,0.008094719418624788,0.9666902220096234,0.6428267933299265,0.0,0.4971655755065106
data\sample_audio\channel_test.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.057532720267772675,0.8516488671302795,0.07943953520261998,293.7569748888209,0.001736252720512931,0.983423932502361,0.2126526392937801,0.0014981762946620614,0.5016587621474431
data\sample_audio\e2e_watermarked.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.056086670607328415,1.0,0.06886843382900684,324.2816313652971,0.001975642977955619,0.9765594051042056,0.21929212204019075,0.0004943441605590255,0.5010862283226152
data\sample_audio\e2e_watermarked.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.056091222912073135,1.0014106035232544,0.11404979301296773,325.2581996776093,0.0020346531948040644,0.9764829805625371,0.34569188427924635,0.0007017450235661227,0.4967339313529708
data\sample_audio\e2e_watermarked.wav,1234,crop,CROPPING,0.14,0.14,0.05608667433261871,1.0,0.06826804172107463,324.28514389096676,0.0019756536301332927,0.9765592581296416,0.21928475796005303,0.0004065473832924287,0.5015178238465015
data\sample_audio\e2e_watermarked.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.05608179047703743,1.0005749464035034,0.07277098253056626,322.39398825135476,0.0018345033985439976,0.9767010800011502,0.025694636832162214,0.0004937344261648301,0.5003461680969814
data\sample_audio\e2e_watermarked.wav,1234,resample,RESAMPLING,0.12,0.12,0.05608643591403961,1.0004478693008423,0.08355333297919258,324.15740187936944,0.0019686818337769614,0.9765662165297534,0.03161920181413614,0.0004940283901275461,0.5009712791812491
data\sample_audio\e2e_watermarked.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.05556651949882507,0.9907259345054626,0.06886843382900684,324.2816313652972,0.00197564297795562,0.9765594051042058,0.2192921220404005,0.0004943442347170757,0.5010862283225885
